id,lat,long,occurrencedate,reporteddate,premisetype,offence,MCI,division,neighbourhood
9327,43.7534523,-79.4483948,2019-04-08,2019-04-09,Other,B&E,Break and Enter,D32,Bathurst Manor (34)
9328,43.811718,-79.2808151,2019-04-08,2019-04-09,House,B&E,Break and Enter,D42,Agincourt North (129)
9329,43.6591263,-79.3673477,2019-04-08,2019-04-09,Apartment,B&E,Break and Enter,D51,Moss Park (73)
9330,43.6823502,-79.3461227,2019-04-08,2019-04-09,Outside,Assault,Assault,D54,Playter Estates-Danforth (67)
9331,43.7350197,-79.4334259,2019-04-08,2019-04-10,Other,B&E,Break and Enter,D32,Bedford Park-Nortown (39)
9332,43.6963615,-79.4473343,2019-04-08,2019-04-09,Outside,Theft Of Motor Vehicle,Auto Theft,D13,Oakwood Village (107)
9333,43.7896233,-79.2588348,2019-04-08,2019-04-09,Outside,Theft Of Motor Vehicle,Auto Theft,D42,Agincourt South-Malvern West (128)
9334,43.7411575,-79.2144699,2019-04-08,2019-04-08,Apartment,Assault,Assault,D43,Scarborough Village (139)
9335,43.6952782,-79.4285889,2019-04-08,2019-04-09,House,Theft Of Motor Vehicle,Auto Theft,D13,Humewood-Cedarvale (106)
9336,43.7488708,-79.5631943,2019-04-08,2019-04-08,Outside,Assault With Weapon,Assault,D31,Humber Summit (21)
9337,43.6483955,-79.39328,2019-04-08,2019-04-08,Outside,Assault,Assault,D52,Waterfront Communities-The Island (77)
9338,43.6561661,-79.3701248,2019-04-08,2019-04-09,Apartment,Assault With Weapon,Assault,D51,Moss Park (73)
9339,43.6900024,-79.3948898,2019-04-08,2019-04-08,Commercial,B&E W'Intent,Break and Enter,D53,Yonge-St.Clair (97)
9340,43.7795486,-79.2329788,2019-04-08,2019-04-08,Apartment,Assault With Weapon,Assault,D43,Woburn (137)
9341,43.769165,-79.5187607,2019-04-08,2019-04-08,Apartment,Assault With Weapon,Assault,D31,Black Creek (24)
9342,43.6501503,-79.4004974,2019-04-08,2019-04-08,Apartment,Assault,Assault,D14,Kensington-Chinatown (78)
9343,43.6682472,-79.3080444,2019-04-08,2019-04-08,House,B&E,Break and Enter,D55,The Beaches (63)
9344,43.6673737,-79.3816376,2019-04-08,2019-04-08,Apartment,B&E,Break and Enter,D51,Church-Yonge Corridor (75)
9345,43.7246971,-79.3037186,2019-04-08,2019-04-08,Outside,Assault,Assault,D54,Victoria Village (43)
9346,43.6598091,-79.4090881,2019-04-08,2019-04-08,Other,B&E,Break and Enter,D14,University (79)
9347,43.6658783,-79.3686295,2019-04-08,2019-04-08,Commercial,B&E,Break and Enter,D51,Cabbagetown-South St.James Town (71)
9348,43.7859192,-79.4460526,2019-04-08,2019-04-08,Apartment,B&E W'Intent,Break and Enter,D32,Westminster-Branson (35)
9349,43.65839,-79.3914032,2019-04-08,2019-04-08,Other,Assault Peace Officer,Assault,D52,Kensington-Chinatown (78)
9350,43.65839,-79.3914032,2019-04-08,2019-04-08,Other,Assault Peace Officer,Assault,D52,Kensington-Chinatown (78)
9351,43.7488708,-79.5631943,2019-04-08,2019-04-08,Outside,Assault With Weapon,Assault,D31,Humber Summit (21)
9352,43.672123,-79.3420486,2019-04-08,2019-04-08,Outside,Assault,Assault,D55,Blake-Jones (69)
9353,43.7513962,-79.5655518,2019-04-09,2019-04-10,House,Assault With Weapon,Assault,D31,Humber Summit (21)
9354,43.6399803,-79.4222794,2019-04-09,2019-04-10,Commercial,B&E W'Intent,Break and Enter,D14,South Parkdale (85)
9355,43.6718674,-79.3284149,2019-04-09,2019-04-09,Apartment,B&E W'Intent,Break and Enter,D55,Greenwood-Coxwell (65)
9356,43.6563835,-79.3569794,2019-04-09,2019-04-09,Commercial,B&E,Break and Enter,D51,Moss Park (73)
9357,43.676651,-79.340004,2019-04-09,2019-04-10,Other,Assault With Weapon,Assault,D55,Blake-Jones (69)
9358,43.6814842,-79.3323822,2019-04-09,2019-04-09,Commercial,Assault,Assault,D54,Danforth (66)
9359,43.7501373,-79.5113907,2019-04-09,2019-05-15,Outside,Assault,Assault,D31,Glenfield-Jane Heights (25)
9360,43.7751579,-79.4143829,2019-04-09,2019-04-09,Commercial,Robbery - Business,Robbery,D32,Willowdale East (51)
9361,43.699749,-79.6014709,2019-04-09,2019-04-09,Outside,Theft Of Motor Vehicle,Auto Theft,D23,West Humber-Clairville (1)
9362,43.779747,-79.2260208,2019-04-09,2019-04-25,Other,Assault,Assault,D43,Woburn (137)
9363,43.6420593,-79.3811111,2019-04-09,2019-04-11,Outside,Assault,Assault,D52,Waterfront Communities-The Island (77)
9364,43.7751579,-79.4143829,2019-04-09,2019-04-09,Commercial,Robbery - Vehicle Jacking,Robbery,D32,Willowdale East (51)
9365,43.6488724,-79.3855591,2019-04-09,2019-04-09,Outside,Theft Of Motor Vehicle,Auto Theft,D52,Bay Street Corridor (76)
9366,43.676693,-79.3974228,2019-04-09,2019-04-09,Outside,Theft Of Motor Vehicle,Auto Theft,D53,Annex (95)
9367,43.7312012,-79.4685059,2019-04-09,2019-04-09,Commercial,Assault With Weapon,Assault,D32,Downsview-Roding-CFB (26)
9368,43.6562271,-79.3487091,2019-04-09,2019-04-09,Commercial,Theft Of Motor Vehicle,Auto Theft,D55,South Riverdale (70)
9369,43.7432442,-79.3046417,2019-04-09,2019-04-09,Outside,Theft Of Motor Vehicle,Auto Theft,D41,Wexford/Maryvale (119)
9370,43.6744919,-79.4587173,2019-04-09,2019-04-09,Outside,Theft Of Motor Vehicle,Auto Theft,D12,Weston-Pellam Park (91)
9371,43.6788864,-79.298027,2019-04-09,2019-04-09,Outside,Pointing A Firearm,Assault,D55,East End-Danforth (62)
9372,43.7065926,-79.4332657,2019-04-09,2019-04-09,House,B&E,Break and Enter,D13,Forest Hill North (102)
9373,43.6618767,-79.3793716,2019-04-09,2019-04-09,Commercial,Robbery - Business,Robbery,D51,Church-Yonge Corridor (75)
9374,43.8197021,-79.2210693,2019-04-09,2019-04-09,Outside,Theft Of Motor Vehicle,Auto Theft,D42,Rouge (131)
9375,43.684288,-79.3192368,2019-04-09,2019-04-30,Apartment,Assault,Assault,D55,Woodbine Corridor (64)
9376,43.7025185,-79.5195084,2019-04-09,2019-05-02,Other,Assault,Assault,D12,Weston (113)
9377,43.6815796,-79.4181137,2019-04-09,2019-04-09,Other,Assault,Assault,D13,Wychwood (94)
9378,43.7959595,-79.4131012,2019-04-09,2019-04-10,House,Theft Of Motor Vehicle,Auto Theft,D32,Newtonbrook East (50)
9379,43.7513962,-79.5655518,2019-04-09,2019-04-10,House,Theft Of Motor Vehicle,Auto Theft,D31,Humber Summit (21)
9380,43.676651,-79.340004,2019-04-09,2019-04-10,Other,Assault,Assault,D55,Blake-Jones (69)
9381,43.8142128,-79.2098007,2019-04-09,2019-04-10,Other,Theft Of Motor Vehicle,Auto Theft,D42,Malvern (132)
9382,43.5929947,-79.5272293,2019-04-09,2019-04-09,Apartment,Assault,Assault,D22,Long Branch (19)
9383,43.8097878,-79.2634354,2019-04-09,2019-04-09,House,B&E,Break and Enter,D42,Agincourt North (129)
9384,43.7680016,-79.4013748,2019-04-09,2019-04-10,House,Theft Of Motor Vehicle,Auto Theft,D32,Willowdale East (51)
9385,43.7038956,-79.5066452,2019-04-09,2019-04-10,House,Theft Of Motor Vehicle,Auto Theft,D12,Weston (113)
9386,43.7513962,-79.5655518,2019-04-09,2019-04-10,House,Theft Of Motor Vehicle,Auto Theft,D31,Humber Summit (21)
9387,43.6486282,-79.3738632,2019-04-09,2019-04-09,Outside,Robbery - Mugging,Robbery,D51,Church-Yonge Corridor (75)
9388,43.6880913,-79.4203033,2019-04-09,2019-04-10,House,Theft Of Motor Vehicle,Auto Theft,D13,Forest Hill South (101)
9389,43.7544556,-79.3125153,2019-04-09,2019-04-10,House,Theft Of Motor Vehicle,Auto Theft,D41,Wexford/Maryvale (119)
9390,43.6010094,-79.5041428,2019-04-09,2019-04-10,Outside,Robbery - Other,Robbery,D22,New Toronto (18)
9391,43.6682549,-79.3751755,2019-04-09,2019-04-09,Apartment,Unlawfully In Dwelling-House,Break and Enter,D51,North St.James Town (74)
9392,43.6751671,-79.3938446,2019-04-09,2019-04-09,Apartment,B&E,Break and Enter,D53,Annex (95)
9393,43.6964302,-79.4901657,2019-04-09,2019-05-29,Outside,Theft Of Motor Vehicle,Auto Theft,D12,Brookhaven-Amesbury (30)
9394,43.6570702,-79.3745651,2019-04-09,2019-04-11,Apartment,Assault,Assault,D51,Moss Park (73)
9395,43.6687431,-79.400322,2019-04-09,2019-04-15,Apartment,B&E,Break and Enter,D53,Annex (95)
9396,43.700161,-79.5162048,2019-04-09,2019-04-10,Commercial,B&E,Break and Enter,D12,Weston (113)
9397,43.7684097,-79.1862259,2019-04-09,2019-04-09,Outside,Robbery - Mugging,Robbery,D43,West Hill (136)
9398,43.7129021,-79.451828,2019-04-09,2019-04-10,House,B&E,Break and Enter,D13,Yorkdale-Glen Park (31)
9399,43.7099991,-79.3343964,2019-04-09,2019-04-09,Outside,Assault,Assault,D54,Flemingdon Park (44)
9400,43.6447792,-79.3985062,2019-04-09,2019-04-09,Apartment,Assault,Assault,D14,Waterfront Communities-The Island (77)
9401,43.6943817,-79.3006058,2019-04-09,2019-04-14,Apartment,Assault,Assault,D54,Taylor-Massey (61)
9402,43.655899,-79.3714447,2019-04-09,2019-04-09,Apartment,Unlawfully In Dwelling-House,Break and Enter,D51,Moss Park (73)
9403,43.7970009,-79.3601532,2019-04-09,2019-04-09,House,B&E,Break and Enter,D33,Hillcrest Village (48)
9404,43.6488724,-79.3855591,2019-04-09,2019-04-09,Outside,Assault With Weapon,Assault,D52,Bay Street Corridor (76)
9405,43.6992836,-79.5198898,2019-04-09,2019-04-09,Outside,Theft Of Motor Vehicle,Auto Theft,D12,Weston (113)
9406,43.7751579,-79.4143829,2019-04-09,2019-04-09,Commercial,Robbery - Vehicle Jacking,Robbery,D32,Willowdale East (51)
9407,43.6679115,-79.3709106,2019-04-09,2019-04-09,Apartment,Assault,Assault,D51,North St.James Town (74)
9408,43.6739502,-79.4573212,2019-04-09,2019-04-09,Outside,Aggravated Assault,Assault,D11,Weston-Pellam Park (91)
9409,43.6712799,-79.3754196,2019-04-09,2019-04-09,Apartment,Assault,Assault,D51,North St.James Town (74)
9410,43.7584648,-79.5893555,2019-04-09,2019-04-09,Outside,Robbery With Weapon,Robbery,D23,Mount Olive-Silverstone-Jamestown (2)
9411,43.6739502,-79.4573212,2019-04-09,2019-04-09,Outside,Discharge Firearm - Recklessly,Assault,D11,Weston-Pellam Park (91)
9412,43.7578735,-79.3152466,2019-04-09,2019-04-09,Apartment,Assault With Weapon,Assault,D41,Parkwoods-Donalda (45)
9413,43.6943665,-79.2736511,2019-04-09,2019-04-09,Other,B&E W'Intent,Break and Enter,D41,Oakridge (121)
9414,43.7277031,-79.4862823,2019-04-09,2019-04-13,Apartment,Assault,Assault,D31,Downsview-Roding-CFB (26)
9415,43.7157059,-79.4460678,2019-04-09,2019-04-09,Commercial,Assault,Assault,D13,Yorkdale-Glen Park (31)
9416,43.8213463,-79.2829437,2019-04-09,2019-04-09,House,B&E,Break and Enter,D42,Milliken (130)
9417,43.6679115,-79.3709106,2019-04-09,2019-04-09,Apartment,Assault With Weapon,Assault,D51,North St.James Town (74)
9418,43.6679115,-79.3709106,2019-04-09,2019-04-09,Apartment,Assault With Weapon,Assault,D51,North St.James Town (74)
9419,43.6660919,-79.3176575,2019-04-09,2019-04-09,Commercial,B&E,Break and Enter,D55,Greenwood-Coxwell (65)
9420,43.7555389,-79.5221329,2019-04-09,2019-04-09,Commercial,Assault,Assault,D31,Glenfield-Jane Heights (25)
9421,43.7589722,-79.1975784,2019-04-09,2019-04-12,Apartment,Assault With Weapon,Assault,D43,West Hill (136)
9422,43.6948776,-79.4539566,2019-04-09,2019-04-09,Outside,Robbery With Weapon,Robbery,D13,Caledonia-Fairbank (109)
9423,43.8264236,-79.2846527,2019-04-09,2019-04-09,House,B&E,Break and Enter,D42,Milliken (130)
9424,43.6488724,-79.3855591,2019-04-09,2019-04-09,Outside,Assault With Weapon,Assault,D52,Bay Street Corridor (76)
9425,43.6120872,-79.5158234,2019-04-09,2019-04-09,Other,Assault,Assault,D22,Mimico (includes Humber Bay Shores) (17)
9426,43.6488724,-79.3855591,2019-04-09,2019-04-09,Outside,Assault With Weapon,Assault,D52,Bay Street Corridor (76)
9427,43.6695061,-79.4860992,2019-04-09,2019-04-17,Other,B&E,Break and Enter,D12,Rockcliffe-Smythe (111)
9428,43.774353,-79.4998016,2019-04-09,2019-04-09,Outside,Assault,Assault,D31,York University Heights (27)
9429,43.7312012,-79.4685059,2019-04-09,2019-04-09,House,Assault,Assault,D32,Downsview-Roding-CFB (26)
9430,43.6665306,-79.3656311,2019-04-09,2019-04-20,Apartment,Assault,Assault,D51,Cabbagetown-South St.James Town (71)
9431,43.8176308,-79.291275,2019-04-09,2019-04-09,House,B&E,Break and Enter,D42,Milliken (130)
9432,43.7412415,-79.5136871,2019-04-09,2019-04-12,Outside,Discharge Firearm With Intent,Assault,D31,Glenfield-Jane Heights (25)
9433,43.7795486,-79.2329788,2019-04-09,2019-04-09,Apartment,Assault,Assault,D43,Woburn (137)
9434,43.7402763,-79.4123535,2019-04-09,2019-04-09,House,B&E W'Intent,Break and Enter,D32,Bedford Park-Nortown (39)
9435,43.6596069,-79.365242,2019-04-09,2019-04-09,Apartment,Assault,Assault,D51,Regent Park (72)
9436,43.7603607,-79.4124756,2019-04-09,2019-04-12,Apartment,B&E,Break and Enter,D32,Lansing-Westgate (38)
9437,43.7201309,-79.4410248,2019-04-09,2019-04-09,Apartment,Assault,Assault,D32,Englemount-Lawrence (32)
9438,43.655899,-79.3714447,2019-04-09,2019-04-12,Apartment,B&E,Break and Enter,D51,Moss Park (73)
9439,43.6739502,-79.4573212,2019-04-09,2019-04-09,Outside,Discharge Firearm With Intent,Assault,D11,Weston-Pellam Park (91)
9440,43.7589722,-79.1975784,2019-04-09,2019-04-12,Apartment,Assault,Assault,D43,West Hill (136)
9441,43.6971741,-79.3321686,2019-04-09,2019-04-09,Outside,Assault Peace Officer,Assault,D54,Old East York (58)
9442,43.6213951,-79.510498,2019-04-09,2019-04-09,Commercial,B&E,Break and Enter,D22,Stonegate-Queensway (16)
9443,43.7725525,-79.351326,2019-04-09,2019-04-09,House,Assault,Assault,D33,Henry Farm (53)
9444,43.7725525,-79.351326,2019-04-09,2019-04-09,House,Assault,Assault,D33,Henry Farm (53)
9445,43.699543,-79.2758026,2019-04-09,2019-04-09,Apartment,Assault,Assault,D41,Oakridge (121)
9446,43.7865524,-79.2702637,2019-04-09,2019-04-09,Commercial,B&E,Break and Enter,D42,Agincourt South-Malvern West (128)
9447,43.6520615,-79.4072723,2019-04-09,2019-04-09,Outside,Assault,Assault,D14,Trinity-Bellwoods (81)
9448,43.7980042,-79.4200821,2019-04-09,2019-04-09,Commercial,Assault,Assault,D32,Newtonbrook West (36)
9449,43.7346611,-79.3067627,2019-04-09,2019-04-09,Apartment,B&E W'Intent,Break and Enter,D33,Victoria Village (43)
9450,43.6563301,-79.380928,2019-04-09,2019-04-09,Commercial,B&E,Break and Enter,D51,Church-Yonge Corridor (75)
9451,43.7980042,-79.4200821,2019-04-09,2019-04-09,Commercial,Assault,Assault,D32,Newtonbrook West (36)
9452,43.6725349,-79.4676208,2019-04-09,2019-04-09,Outside,Robbery - Mugging,Robbery,D11,Junction Area (90)
9453,43.6506844,-79.3666916,2019-04-09,2019-04-09,Commercial,B&E,Break and Enter,D51,Moss Park (73)
9454,43.6721497,-79.2899323,2019-04-09,2019-04-09,Apartment,Assault,Assault,D55,The Beaches (63)
9455,43.6739502,-79.4573212,2019-04-09,2019-04-09,Outside,Assault With Weapon,Assault,D11,Weston-Pellam Park (91)
9456,43.740551,-79.2927856,2019-04-09,2019-04-09,House,Assault,Assault,D41,Wexford/Maryvale (119)
9457,43.6725349,-79.4676208,2019-04-09,2019-04-09,Outside,Assault With Weapon,Assault,D11,Junction Area (90)
9458,43.7260284,-79.3135223,2019-04-09,2019-04-09,Outside,Assault,Assault,D54,Victoria Village (43)
9459,43.7751083,-79.3470383,2019-04-09,2019-04-20,Other,Assault,Assault,D33,Don Valley Village (47)
9460,43.6739502,-79.4573212,2019-04-09,2019-04-09,Outside,Pointing A Firearm,Assault,D11,Weston-Pellam Park (91)
9461,43.7260284,-79.3135223,2019-04-09,2019-04-09,Outside,Assault,Assault,D54,Victoria Village (43)
9462,43.715889,-79.2859344,2019-04-09,2019-04-11,Other,Assault,Assault,D41,Clairlea-Birchmount (120)
9463,43.740551,-79.2927856,2019-04-09,2019-04-09,House,Assault,Assault,D41,Wexford/Maryvale (119)
9464,43.6120872,-79.5158234,2019-04-10,2019-04-10,Other,Assault Peace Officer,Assault,D22,Mimico (includes Humber Bay Shores) (17)
9465,43.6120872,-79.5158234,2019-04-10,2019-04-10,Other,Assault Peace Officer,Assault,D22,Mimico (includes Humber Bay Shores) (17)
9466,43.6120872,-79.5158234,2019-04-10,2019-04-10,Other,Assault Peace Officer,Assault,D22,Mimico (includes Humber Bay Shores) (17)
9467,43.791584,-79.3483582,2019-04-10,2019-04-10,House,B&E,Break and Enter,D33,Don Valley Village (47)
9468,43.7127304,-79.3832779,2019-04-10,2019-04-10,House,B&E W'Intent,Break and Enter,D53,Bridle Path-Sunnybrook-York Mills (41)
9469,43.7833099,-79.1706467,2019-04-10,2019-04-10,Commercial,B&E,Break and Enter,D43,Centennial Scarborough (133)
9470,43.6339798,-79.5769119,2019-04-10,2019-04-10,Outside,Robbery - Mugging,Robbery,D22,Markland Wood (12)
9471,43.6771812,-79.5508881,2019-04-10,2019-04-10,Outside,Robbery - Other,Robbery,D22,Princess-Rosethorn (10)
9472,43.648201,-79.3886795,2019-04-10,2019-04-17,Commercial,B&E,Break and Enter,D52,Waterfront Communities-The Island (77)
9473,43.7086563,-79.3888779,2019-04-10,2019-04-10,Apartment,B&E,Break and Enter,D53,Mount Pleasant East (99)
9474,43.6836357,-79.4159241,2019-04-10,2019-04-17,Other,Assault,Assault,D13,Casa Loma (96)
9475,43.6662865,-79.3783493,2019-04-10,2019-04-10,Apartment,B&E W'Intent,Break and Enter,D51,Church-Yonge Corridor (75)
9476,43.6662865,-79.3783493,2019-04-10,2019-04-10,Apartment,Assault - Resist/ Prevent Seiz,Assault,D51,Church-Yonge Corridor (75)
9477,43.6662865,-79.3783493,2019-04-10,2019-04-10,Apartment,Assault With Weapon,Assault,D51,Church-Yonge Corridor (75)
9478,43.7086563,-79.3888779,2019-04-10,2019-04-10,Apartment,B&E,Break and Enter,D53,Mount Pleasant East (99)
9479,43.8106079,-79.2834167,2019-04-10,2019-04-10,Outside,Robbery - Mugging,Robbery,D42,Agincourt North (129)
9480,43.8106079,-79.2834167,2019-04-10,2019-04-10,Outside,Robbery - Mugging,Robbery,D42,Agincourt North (129)
9481,43.7682648,-79.1967163,2019-04-10,2019-04-10,Other,Assault,Assault,D43,West Hill (136)
9482,43.7212448,-79.5062637,2019-04-10,2019-04-10,Commercial,B&E,Break and Enter,D31,Downsview-Roding-CFB (26)
9483,43.7632866,-79.4656982,2019-04-10,2019-04-10,Commercial,B&E W'Intent,Break and Enter,D32,York University Heights (27)
9484,43.6755066,-79.4098587,2019-04-10,2019-04-10,Other,Assault,Assault,D13,Casa Loma (96)
9485,43.706646,-79.5048294,2019-04-10,2019-04-10,Commercial,B&E W'Intent,Break and Enter,D12,Weston (113)
9486,43.6702271,-79.3867874,2019-04-10,2019-04-10,Commercial,Assault,Assault,D53,Rosedale-Moore Park (98)
9487,43.6381111,-79.4215775,2019-04-10,2019-04-10,Commercial,B&E,Break and Enter,D14,South Parkdale (85)
9488,43.6810532,-79.4174805,2019-04-10,2019-04-10,Outside,Assault,Assault,D13,Wychwood (94)
9489,43.644207,-79.4188614,2019-04-10,2019-04-10,Commercial,B&E,Break and Enter,D14,Trinity-Bellwoods (81)
9490,43.7910614,-79.431694,2019-04-10,2019-04-10,Apartment,Assault With Weapon,Assault,D32,Newtonbrook West (36)
9491,43.6389618,-79.4273758,2019-04-10,2019-04-10,Apartment,Assault,Assault,D14,South Parkdale (85)
9492,43.7910614,-79.431694,2019-04-10,2019-04-10,Apartment,Assault With Weapon,Assault,D32,Newtonbrook West (36)
9493,43.6643715,-79.3871841,2019-04-10,2019-04-10,Commercial,Robbery - Business,Robbery,D52,Bay Street Corridor (76)
9494,43.7435303,-79.283226,2019-04-10,2019-04-10,Apartment,Assault,Assault,D41,Dorset Park (126)
9495,43.7532921,-79.5362625,2019-04-10,2019-04-10,Apartment,Assault,Assault,D31,Humbermede (22)
9496,43.7401161,-79.284935,2019-04-10,2019-04-27,Commercial,B&E,Break and Enter,D41,Wexford/Maryvale (119)
9497,43.6614838,-79.4280548,2019-04-10,2019-04-10,Commercial,B&E,Break and Enter,D14,Dovercourt-Wallace Emerson-Junction (93)
9498,43.7399254,-79.2455292,2019-04-10,2019-04-10,Outside,Crim Negligence Bodily Harm,Assault,D43,Eglinton East (138)
9499,43.7086563,-79.3888779,2019-04-10,2019-04-10,Apartment,B&E,Break and Enter,D53,Mount Pleasant East (99)
9500,43.6771812,-79.5508881,2019-04-10,2019-04-10,Outside,Robbery - Other,Robbery,D22,Princess-Rosethorn (10)
9501,43.7065697,-79.2491608,2019-04-10,2019-04-10,Apartment,Assault,Assault,D41,Birchcliffe-Cliffside (122)
9502,43.6648445,-79.3416061,2019-04-10,2019-04-10,Commercial,B&E,Break and Enter,D55,South Riverdale (70)
9503,43.7958527,-79.319313,2019-04-10,2019-05-03,Apartment,B&E,Break and Enter,D42,L'Amoreaux (117)
9504,43.6563225,-79.4524536,2019-04-10,2019-04-10,Other,Assault,Assault,D11,High Park North (88)
9505,43.7491493,-79.515686,2019-04-10,2019-04-10,Apartment,Assault,Assault,D31,Glenfield-Jane Heights (25)
9506,43.7590332,-79.3101883,2019-04-10,2019-04-10,Commercial,B&E,Break and Enter,D41,Wexford/Maryvale (119)
9507,43.7545166,-79.4887619,2019-04-10,2019-04-10,Apartment,Assault,Assault,D31,York University Heights (27)
9508,43.6791801,-79.437561,2019-04-10,2019-04-10,Commercial,B&E,Break and Enter,D13,Corso Italia-Davenport (92)
9509,43.8007927,-79.2771835,2019-04-10,2019-04-10,House,B&E,Break and Enter,D42,Agincourt North (129)
9510,43.7161598,-79.4552002,2019-04-10,2019-04-10,Other,Assault,Assault,D32,Yorkdale-Glen Park (31)
9511,43.7632866,-79.4656982,2019-04-10,2019-04-10,Commercial,B&E W'Intent,Break and Enter,D32,York University Heights (27)
9512,43.6589546,-79.3946838,2019-04-10,2019-04-10,Commercial,B&E,Break and Enter,D52,Kensington-Chinatown (78)
9513,43.6427193,-79.4374924,2019-04-10,2019-04-16,Other,Assault,Assault,D11,Roncesvalles (86)
9514,43.6590729,-79.3940887,2019-04-10,2019-04-10,Commercial,B&E W'Intent,Break and Enter,D52,Kensington-Chinatown (78)
